N,P,K,temperature,humidity,ph,rainfall,label
108.40311887916063,54.58376038956149,36.400889368632086,31.06926794564619,82.62052471811762,6.269209841226022,151.77563345340107,rice
118.50275059127229,51.17199030995553,39.72472959118714,31.724338981936647,87.91830880147555,6.968667644670622,288.362721578439,rice
84.18816203457241,36.900182651818014,37.82815702998381,28.750020829580883,84.94817992044642,6.8098612631759,296.39044764339764,rice
80.72057396469559,35.487569584725435,41.68645405776518,30.0793312939037,94.75362106401754,6.114674565789143,269.043691991002,rice
108.30821562597296,42.48676008730134,44.39742923327632,34.03954293964064,85.6822798634314,5.944525542591969,298.4945357327346,rice
89.09490065142779,40.364720707527155,38.570562135872436,33.0159239286557,82.76842029345939,6.817089062758409,277.44002429782324,rice
109.96877524894843,35.974777368735786,44.83307936190064,27.2719757293902,81.94711180360576,6.130310852011228,179.3378765970828,rice
103.27171156088096,41.40753259323076,40.05007760915869,20.157004610751816,86.85500267570671,6.420501252628268,277.9247306323173,rice
111.18195106718493,37.33775210063458,38.621463299543,30.534714249217078,87.95657091831663,6.02669360147713,154.80145435158752,rice
84.9426916189073,49.68296257519346,37.3131573457754,22.53978979012087,90.19786323950042,5.583618819721161,281.00329429060463,rice
108.27374564826208,55.91513283455519,35.858415146954485,32.35448109653729,86.98544608128691,6.6410344231165395,161.2129210577183,rice
111.32329116692605,52.95019956338226,42.143703329411025,23.31403839791935,90.48556233048274,5.630118535512057,258.9646270358655,rice
108.7760950838447,43.825168701597285,44.09559220666284,31.079038616480062,86.48355798109955,6.377070124399072,287.3873617353171,rice
104.6355046868042,53.52863831312776,43.747520066115506,22.727626645814222,87.23842285722377,5.867712003640315,228.28500459932863,rice
93.79155075193776,44.93665008739179,45.097769785758416,24.753274357460455,90.82414756005406,5.604797201585023,173.36852824045113,rice
113.28242158142747,46.09665019679864,41.37177400026046,22.59033651951275,87.73071359369065,6.773508785898819,281.5394305809326,rice
88.07020801163091,36.15169734500016,40.24623729362544,33.90462977646536,84.44795980654787,5.722700636493752,298.1338610374483,rice
114.94299922671155,45.318036960120516,43.13751899904493,22.00092203032411,90.4236205796284,6.960399452212804,215.91181935834058,rice
114.99929814412872,55.49430233860474,44.430698376954446,29.468049329736417,92.80911435337588,6.897773013977967,252.35235214655648,rice
106.68962278977747,44.46079598014553,41.72676720586845,35.0917201438878,91.60959223914188,6.361812451237867,210.9765988773293,rice
93.60478652635456,54.342103522086084,43.62301475277403,21.776995838063616,87.52832517769455,6.510325995723033,206.7309881227358,rice
94.77830367238501,40.7665875777548,41.33207004894766,29.067445617338624,92.60850857840182,6.269537792201262,201.16723874867762,rice
95.93051709622576,47.428028731225496,41.419037465692824,30.829393010146863,94.20651259532355,6.8983935077884775,158.85121185564964,rice
84.3333697761889,46.711507671527265,37.58076346161661,31.854178151381465,89.35342608258817,6.562159540030356,166.69610228494705,rice
86.76137417623032,48.40460324279777,42.17070072072375,23.754718950637074,95.1426104800939,6.323836929898192,156.98384126146948,rice
104.1340805101757,55.33775058022849,37.32104450724571,29.279656805591248,93.3498948412895,6.045075373439269,190.52007365335433,rice
113.81435926389646,36.974285855233816,42.34994106133327,22.39643102176424,90.87605235343874,5.652642589955146,154.7703723445766,rice
102.67959478971233,41.52842420459115,39.12501311921072,34.85823698466129,85.67862950890115,6.161827101457664,299.79244819181156,rice
85.287114252663,49.19259875031618,37.191217024179714,25.253814725003007,80.66183741758707,6.701203937153388,186.08787520055301,rice
106.08936609990198,47.73764303535272,41.07813550134185,34.9815902083952,91.93302907234607,6.199737092801447,292.962905393768,rice
86.51677149998753,48.71039890427043,36.75849700915925,25.182894824297595,89.70672131664988,5.700481139471328,298.94552207972964,rice
114.07137086491514,47.64935981148649,42.66537558181261,21.966075859149765,90.92236844613669,5.532828684022431,203.13071501894132,rice
83.54930307265676,42.992152327378925,40.04768675234623,27.622046113382225,93.91653241861945,6.777106426500925,180.8379899473431,rice
115.70212419142118,56.98563775581433,38.34658844762116,21.094997964904575,90.24775830517414,6.020160306118559,273.5425817801946,rice
86.53342572760278,53.970174880378636,35.485526955802875,22.202005561124828,85.76689516952872,6.149826585864114,193.88414875759622,rice
84.37322202753651,51.290714223096714,40.86076161342077,22.211506121433427,94.89166627944529,5.5753978609460235,167.79680975706515,rice
92.28223075988389,36.2433307098746,39.32707196830567,29.449681069300496,87.38363553867565,6.82572711311406,216.96058942906575,rice
95.97966917406916,56.12776914403488,35.49141184468258,26.203153492063443,83.88960156679052,6.642611647287385,181.16164937438683,rice
79.98777786923463,48.68351772576451,38.94724336814449,24.866130052085243,89.90900766604463,6.08281550265256,219.2019051534702,rice
118.31693439127359,55.24374788365155,38.81562005779373,23.81122506478986,90.01869695361746,6.494561756646527,242.8895369675134,rice
82.07043655278369,53.46718691648058,40.00772777738162,21.280884524452375,90.34360445433441,5.970779598428424,203.13574984117292,rice
87.98673013571072,39.494005146405506,42.289800283845764,24.03640953495342,86.3846740379525,5.814154484538722,265.26944624589385,rice
105.46449115553155,59.23151540997311,43.7149512615863,31.401024848944882,91.7496785540096,6.014585447000905,288.61776979435183,rice
96.64242648102942,46.27484602879494,37.48077678093844,21.843567698666817,89.6048806543238,5.934942707272136,277.24304928335556,rice
117.17584269726136,46.10666475382366,43.86428496906605,29.915872468564835,82.82456887746895,6.906688332895565,156.38168861951638,rice
108.99624977455292,55.45987267155646,42.66106220687631,31.222064180038455,88.16312473529672,5.982550177551531,281.6219862360228,rice
105.14046506167452,46.777981858808474,35.50754345611848,34.784477959991236,82.13166273070921,5.797597212721637,233.98257968621434,rice
88.24424135258992,44.02360574951484,35.77970145792499,31.269875743873317,81.68016666437249,5.9420626139031425,256.2165201027468,rice
114.59840661870115,46.04414390119372,42.53945576045657,21.33755981684789,89.930159765957,5.591360047177854,238.8588837114561,rice
105.08281398690289,51.59930365719203,43.66441914978183,27.58542543928834,90.29058123207577,6.6274511897503405,172.91881564557207,rice
92.70607984222559,40.44767736996427,41.07717685874362,26.37639660603039,89.3678543772346,6.120090593998362,277.1689842173337,rice
102.5420932762497,38.90649407929705,34.67473182193729,20.310098771945736,88.15690098954015,5.968747639326216,276.0950898103423,rice
87.34800118749038,47.76947169275425,36.43764291163978,27.40907188014485,87.00284903268393,5.75392443522655,241.92908188410465,rice
105.99148733991447,58.427177891444764,37.02356007104155,33.509790564749835,90.92955884140605,6.164088203031571,159.38396098004557,rice
116.30832027762119,44.71187686927169,38.59697195149158,28.41125585771917,93.99756228476178,5.878156440944574,258.51274522981345,rice
102.89673794155844,46.63830885748798,38.66901677903063,21.668761061630764,83.49358242627015,6.796274111343391,169.87851313050245,rice
114.25781711390412,52.77203518753253,40.394058280907366,27.187542614984867,82.2624279929222,6.157848498162763,246.93525996909395,rice
100.5369910047567,54.83647011182696,42.833341088888965,22.949553360873146,84.69800794685898,6.606204697881749,281.76950547416243,rice
115.00303749595888,46.536691354989685,44.81937484867376,33.56471724299112,87.59380359859098,6.48506220955921,274.62494698638454,rice
118.2949949911153,39.178777253994795,43.02887009231624,28.782715061688062,86.20792890144305,6.84825281038418,254.50258894270127,rice
112.14735768710986,57.439703525620786,37.49579117652371,33.35827394312476,89.71462394820972,6.399683248383631,162.71113371227347,rice
100.32889001189321,59.310693403899414,41.65668657662184,29.40116797057112,80.06148682858526,6.375491977284191,283.76266323076004,rice
82.77357747219601,56.752647498709436,44.09457321801615,24.750330215331708,86.98481897492046,6.062816796334706,223.63350469535257,rice
87.44680799488616,52.517708120069976,38.27405978627046,26.831623793643175,89.942458490521,6.026501955886538,298.090873050441,rice
105.55190285532058,42.732567223224834,41.66223859460264,32.60804334640842,84.87707441340814,6.289233049738656,196.82528411520607,rice
116.87381831452828,57.14191735019074,41.983579425579606,23.93157264284304,88.73180035906724,5.632386632737576,277.40755022086745,rice
101.99239721464407,37.73629180118582,39.11455383122179,32.91729359881326,84.48126097386077,6.713699753617626,153.58964609361914,rice
90.9974702202697,56.988603231062626,40.08409909113082,21.2594970477295,88.82722854271194,5.966858923485105,156.3574741753322,rice
116.32995628891622,50.28010710952835,44.290177319177275,20.455120869705212,88.37520853935966,6.747781539407958,240.1119317538805,rice
113.49243724015099,57.30111409368145,40.64804128605839,24.901604422115597,88.85284492780025,6.880888982956429,243.5830785367346,rice
103.16067705366902,48.200529560435434,35.91395406299239,29.543088499692118,94.99750527549594,6.271621962335796,245.01007465444738,rice
94.381945402847,46.70223656165886,35.92704976416593,29.072267803827682,87.41388432927342,5.529948290402093,235.22976641188757,rice
100.69538438963828,44.83513113646397,35.42781749615301,25.20521328469376,87.6019000778841,6.574911075300296,298.5234139976578,rice
95.45659463770008,45.961379097002414,42.04958727987897,29.210702979851593,94.05472151155544,6.734694777118491,252.37371415873412,rice
84.16335858107712,43.12174973447856,36.97094925376789,21.016021223011695,81.45866225674318,6.499492805405129,252.97666860612463,rice
79.53825559640106,51.00576318386105,44.11645523472443,30.865430932419955,81.7596647535386,5.483617968396631,222.25450464099197,rice
102.10830035633667,53.59566186910074,41.75840573777278,26.533526312298918,89.62257398320462,6.661586009090131,217.49099582798357,rice
114.54683948280596,57.00622693169782,40.475394052322926,25.726151000852987,90.71585864100224,6.056764232329678,170.17466233153365,rice
115.1216792800465,35.42111567984785,40.75188965377933,21.19700997363333,86.69958460441987,6.385000750413705,206.58044707918134,rice
85.39107069380873,47.14248876660664,44.40232143931142,25.65328614698392,80.1693757753065,6.598244792489702,284.65749016835883,rice
84.59884137256253,57.32458302024757,40.259595505157954,24.95717886082256,88.21276421626628,6.2889513598232085,264.0661158710174,rice
92.70719041262933,40.85264501609981,44.23165424548957,28.461774562287413,81.17558849673506,6.161959881973543,212.60098367827567,rice
119.89986643698795,49.684166515131196,40.98264755840235,20.464309784706497,86.37092991899281,6.950861770694059,286.68407793864566,rice
115.68332473603904,38.08542706116817,43.08216731997878,24.12405174415134,94.12851486801391,6.230216621707991,207.34538290343616,rice
91.75123588693258,44.300878181595166,41.47072790816396,32.95668533121255,95.30806828374558,6.640053735470406,237.19514873754437,rice
115.62138071797398,36.49381267777994,40.606108170133965,29.594594030452317,90.71989716026332,6.530599437228606,203.06025073325037,rice
111.7303133508425,58.59422072505286,34.82082618192199,20.300390875468466,91.32556411506104,5.728588595846415,263.7112911944536,rice
111.2358642251261,55.764508738657966,39.98218663615935,21.000713356151547,80.17386846060758,6.025366544823703,292.01843531555545,rice
82.90775440392262,42.79344567002522,36.49613136414322,30.606605571682977,80.67270798545485,5.928744295212851,185.73056764517796,rice
116.85416951791495,44.98837177778367,40.08105052085974,23.39832457689985,89.06396580219976,6.019627667270894,283.6338991650723,rice
101.21710244588056,49.97441432746365,35.165081403488735,30.78750774839442,92.45631279120104,6.307649014025523,170.69259133218154,rice
100.31277507900046,42.27447166672289,35.06957428074215,31.167059508670842,84.15023285799954,6.54329573237608,166.4094459809424,rice
94.77369915062557,42.58959944101245,42.809527436847574,33.743644324354754,85.6269970060574,6.121107044311471,245.42902549353815,rice
106.24721455007773,58.62349411967069,36.58289149427373,31.68354696774967,85.4706454733978,6.8785493318109046,218.67183149013658,rice
87.65302683167172,35.60062668714708,43.29323719615344,32.72321081870399,82.99461555894365,6.862311228724776,183.33204320784498,rice
92.61318571567676,39.05231852892607,38.56130458965985,29.827289035727105,82.6075253517684,6.8177528472233,157.30125704863147,rice
83.5885644345346,55.94651484658184,34.384274341432814,20.17653290425533,81.75650804590855,6.053658450877106,229.5632793704813,rice
98.5713159914373,60.096435004106326,38.22679701995308,31.62194635291038,95.41399239670267,5.683571419650187,190.02965970798616,rice
81.19252125923389,47.57789843271866,38.97529051636188,34.47777208075616,93.04102235339717,6.200532966252148,209.30496516244375,rice
89.03960253963035,42.00083232004166,39.684318718050015,20.921375825013524,81.15988879760685,6.0352785054827045,170.52263394741607,rice
105.09318027437497,39.38056511751866,42.462174256807394,30.269765113832094,84.21783361893974,5.931021386447849,220.8283052245031,rice
82.79809221278602,38.13803604890036,44.501430473403154,27.945276166796617,89.38114531404582,5.631189393801142,218.33209395100494,rice
101.58123559376284,39.102227693757506,39.6793472612948,23.666766359887074,94.43338535568877,5.895949552029306,214.8327429797909,rice
104.97225787539458,59.80380005304988,43.788414915071186,34.15819199801437,94.94566500907501,6.634267514331611,256.5063523773945,rice
90.58984871423462,39.65513514912617,40.64767734614113,20.337772264836655,80.44482122641763,5.838865618951736,244.45888195290485,rice
113.3795878885482,53.144623043149494,34.85523279808287,27.133735128575758,84.50277092629211,6.069872648845972,261.5364855352375,rice
116.78731733307043,44.221894808752545,43.078729597207,25.22071537213251,89.49442554609793,6.8654044397384935,163.7442814457083,rice
81.57348632173097,36.0074223913864,37.73008060427949,34.102862795426326,89.69302563746767,6.258945393041676,203.91544096822233,rice
116.46929755185964,46.705688328720576,40.17991254833234,22.65948747513198,84.79035471634879,5.615615032364498,160.36228045497123,rice
96.73130351793363,55.0326809041899,42.415044401568956,31.471624357104364,93.34957378550666,6.297184387313258,153.9690532686862,rice
85.45979044908684,35.08667630839575,44.36502492777516,24.456818132693584,84.06493671663607,6.789049177015915,212.332082396875,rice
107.90571163106694,55.18935496184924,43.45167152064244,32.24637598292488,89.0551625382359,5.653727020644315,175.48129581223228,rice
111.5095088096596,36.11321211561184,36.85902910534589,30.795655946417945,91.40174320066187,6.2442122957235915,206.474057592072,rice
98.96641198706631,58.568595114430146,44.078989949801404,24.057477925591936,85.45014139948178,6.024579822343642,235.2484792825904,rice
116.68798946882868,39.03844545418653,42.50580942620646,20.52234324820381,92.55481542007435,5.861556010886777,255.92385892922144,rice
119.3412332574845,37.201329633098894,43.64637291009913,22.7131978833196,86.64168426291504,5.67522971633111,279.70001024283056,rice
106.58342392148404,51.00789988466262,40.75233325585801,24.25051448291076,85.22653934353391,5.970773041644041,259.21965139068266,rice
111.2746159718593,43.05063009080904,37.99584549271056,20.90289051855,89.54927382000044,6.4835094759289085,213.27104778091686,rice
109.89045949863595,41.643959212719864,38.65603180021254,34.56789555301988,82.45635155823835,6.544564425790802,212.30103807227385,rice
89.74042894499236,39.25959692532246,37.81059579583519,29.860098774013714,81.35265984378788,5.611707735275615,163.99574050211237,rice
104.71107477202119,42.30892911347664,35.74606254076533,29.251478830246672,85.02141162697947,6.768412978118661,291.79514898335924,rice
103.64183156903871,52.09620699679769,36.00164314613907,28.711179032405067,93.55193760724569,6.090845309913147,251.2895271810019,rice
118.64808264210065,53.63914478476697,43.34275409362607,26.472149190012022,90.85962103980594,6.41820241232009,246.46076803420914,rice
83.16903829658479,40.16134993626606,35.42142641165102,23.655783421987397,83.27813800127446,5.62788972655841,240.7089553953985,rice
107.11880513511086,55.80086084422393,43.626895301162236,29.272431595771558,91.2203907485513,5.636926822916707,205.82077268059743,rice
101.91651141428433,42.12651036732299,41.529809662619925,32.0249437131361,83.3504526823575,6.525883916399695,245.36281784371437,rice
117.21169933007619,34.66108105240041,37.66526746527379,27.366845241515026,94.03268960422905,6.106983932444507,247.5768189613656,rice
86.1723255338523,37.033650840066976,43.297476223541636,32.14244948679409,84.50280142491768,5.966702428114132,228.67331664647284,rice
94.79992397813999,54.49891964864588,37.505189207807994,27.44817503885727,94.64925055765022,6.211893391251751,179.49713388901768,rice
113.93983353791687,56.274406212221706,41.900920002606505,22.306700208337347,90.67663313055486,5.846639340067443,175.94905933156625,rice
83.2016636767918,44.069266238554164,36.10632958453551,28.96356825418765,83.60724130172733,5.83944652572854,183.04563919947853,rice
102.49765565894192,46.065227969554044,40.79897068858762,30.532235992146195,85.5307871145691,6.816768026280456,169.52839759879936,rice
104.0576500754766,38.1763264402378,41.684310759068865,33.30667862684092,81.72235172742582,5.532377532798199,268.8680168048252,rice
102.04463582317993,50.162460172288974,35.51890620637006,30.976104742925784,92.3868359048192,6.723272934503359,268.5468607918551,rice
98.21862845295114,56.91519143825033,39.57080522977904,31.983245338629892,93.388759331733,6.331455369277799,295.40141110705866,rice
82.68434566619693,44.23933356951264,45.644912670842814,28.27810209306131,84.91344918108096,6.05506447235542,219.01816877908294,rice
109.5542085212672,35.693095284391745,37.07219691819335,20.290715693233754,92.20168662970974,5.629955173984488,266.37385432146897,rice
110.27720368838601,54.50292108325007,41.740219911023395,29.235042808596365,83.18904364941085,6.842734328413494,264.0252955852543,rice
104.27827603504443,49.62546449223487,41.2777140239822,30.624244639136194,83.748984235119,5.842089832447011,183.08754322324162,rice
100.20401483165759,39.809142586607194,38.58831921364345,32.43829796744411,84.37758198111422,6.540504587536349,245.4033142254314,rice
92.57177155856002,52.06124005792521,36.42419127059297,29.99132165195449,92.5804101700313,5.796774537929939,162.30831772095203,rice
98.01121654596606,35.6124086606593,40.81914275616874,20.461155428202357,94.05112040861577,6.845592102320057,299.13139126291503,rice
112.78205204994502,49.739874094602754,36.253258533389385,32.01885008348852,92.8216806557771,5.685045213061342,154.57868043120266,rice
102.34844333111936,42.21879805537493,35.48975503314839,31.598791121330752,80.89894518951432,6.777107667783728,245.71215632410937,rice
115.3943039664964,60.64436669906743,43.45168756231539,25.789242723857225,83.78495274514907,6.896892458929837,199.8149866341503,rice
119.89582902930111,60.08717651912233,42.42565943511612,28.89075895710466,89.79524870183599,6.527463254320643,174.9431838349347,rice
100.57085111372602,51.75479957398496,37.95493296202311,28.887334331052486,82.49148809738516,6.5380398644157225,276.128140969525,rice
108.65101637506845,55.46374378656731,40.54984548161041,22.13989281502207,94.08901176257926,6.340004893793558,158.91130846403706,rice
80.86603291418474,50.09667128882154,43.975701334730005,23.248395354084504,92.86171790626547,6.610376702229053,193.26658626987592,rice
98.6377688350181,56.09348776570813,35.42785099551012,34.66445370307865,94.22370352567418,5.61432954516948,181.44127125539092,rice
88.30968216564348,37.40899754360325,35.823804257901074,31.92811638950385,84.38634136746238,5.6792947396400635,189.8387139499368,rice
81.93331000225325,40.07297124214066,38.592484089807414,32.778073867821725,88.37607335646506,6.710435692972412,224.76329606690257,rice
85.04996197938728,47.58653907478157,34.8798397833935,32.29633798093597,80.26175063139542,6.541069986101841,237.27260985287558,rice
114.82896429127945,43.45881401734862,44.96292222448621,33.22435364842524,87.09119591180315,6.545967063355841,274.2656396985999,rice
94.319589986484,43.733043469445114,39.294118532697944,22.98078273823489,94.40264755961704,6.343869545007774,222.21040048123984,rice
102.4368524083018,43.85816868607821,40.90981829749623,22.688190301175712,82.38504260654895,6.7461740563053265,295.2981374831353,rice
102.67540957018832,54.44528169070446,38.73199382900898,32.592322927099474,92.19889534505144,5.811199651146045,182.37048227075965,rice
90.79935345329231,35.164427171397996,41.46089782948536,31.239806296583023,84.67634822220546,5.657247385932247,155.9815359234981,rice
91.33033856230755,57.34441735412077,40.47620019523046,22.296806200270918,88.2785765960505,6.971316498112536,266.5889964240876,rice
86.64566655599297,35.46190891080384,39.55080578865264,29.229065151828404,87.9625008491632,5.576491240470716,215.21464625490353,rice
112.79064977252752,36.089610651710494,42.370572204333236,24.126396929114577,83.21305858535881,6.078397204903944,262.94046151791485,rice
89.25421165915607,52.30625798701043,38.93015987990798,21.145863326619825,83.58530625261311,6.02773370373847,190.02030636137152,rice
103.87241422258069,56.776170475016706,44.63728545239214,24.215310280998068,84.71986996068053,6.454801864519999,297.4280074260008,rice
82.5178908699358,45.65986497407042,42.72002877934258,33.9854243180844,93.35211106041447,5.570804672973649,295.5098490641763,rice
97.04406437266616,46.77894661578322,42.03151082965627,28.74996737528877,93.84843961627998,5.5973885549209506,151.66714036126177,rice
95.88919046854514,44.925076486291466,42.20752149460394,24.024270201664756,84.88523670735688,6.149522712238425,194.90446911423743,rice
